Name,GSM984510,GSM984511,GSM984512,GSM984513,GSM984514,GSM984515,GSM984516,GSM984517
ROM1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HRASLS2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ATL3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MRPL23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HPGDS,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0
ILK,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ASCL2,0.014,0.49,-0.698,-0.359,-0.357,,0.443,-0.198
OR51G1,0.172,0.066,,0.388,,,1.579,0.246
CAT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SCUBE2,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0
TFDP3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ARAP1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CAPN5,0.177,0.157,0.139,-0.029,0.183,,0.044,-0.134
THRSP,1.011,0.534,-0.563,0.353,-0.775,0.092,,-0.432
ME3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GLI1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ETV6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZNF84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DGKA,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EIF2B1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
THAP2,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
CCT2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MAP3K12,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HTRA3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KIAA0748,,-0.059,0.333,,0.354,0.191,0.188,-0.124
PTPN11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GRASP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CMKLR1,,0.602,,,,,,0.196
CMKLR1,,,,,,,0.042,
SLCO1B3,-0.214,0.984,,,0.111,0.332,0.136,0.364
TAS2R14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WBP11,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
PLCZ1,-0.175,,0.25,1.027,,,,-0.066
POC1B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
VAMP1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
VWF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHPT1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C12ORF32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AATK,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MVK,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GPR89B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TMEM116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
COQ5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ATF1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PDZRN4,,-0.01,,,,,-0.033,
CCDC59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GPRC5D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FGF6,,,,,-0.427,,,
MDM1,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0
APPL2,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
PWP1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EPSTI1,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0
FGF9,0.579,0.135,,,-0.243,,,0.243
BIVM,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLC46A3,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
FRY,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
TRPC4,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
C1QTNF9B,-0.243,-0.435,-0.056,-0.024,-0.688,-0.45,,-0.737
BTF3P11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
METRNL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DIO3,0.692,-0.042,-0.97,-0.293,,,,-0.055
EXOC3L4,-0.078,0.075,0.086,,0.318,-0.491,,
ACTN1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AK7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SERPINA11,,,,,,-0.468,,0.415
USP33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NFKBIA,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
PRKD1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
JAG2,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
CMTM5,-0.002,-0.06,,0.203,-0.105,,0.795,
DAD1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RNASE7,0.278,,1.09,-0.028,0.481,0.724,0.476,0.254
AKAP5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
SIX6,,,0.055,-0.276,,-0.058,0.435,
KIAA0586,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0
KTN1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PDK1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ERO1L,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
L2HGDH,-0.352,-0.218,-0.17,,-0.249,0.043,-0.301,-0.113
MIS18BP1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PSEN1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FOS,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
GSTZ1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHMP4A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PRO1768,,,,0.655,,,,0.33
TRIP11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLC25A47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FLJ10038,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SERF2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CPEB1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
AQP9,,,-0.313,,,-1.076,-0.228,
GOLGA6A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SEMA7A,,-0.613,-0.67,-0.196,-0.363,0.156,-0.319,0.393
THAP10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ENPP7,0.775,0.427,0.827,0.322,-0.504,,0.213,0.171
NDN,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C15ORF38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RCCD1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RCCD1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OAZ2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CYTL1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TMEM85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IREB2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LCMT2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
INO80,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHST14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C16ORF61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
UNKL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GALNS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GOT2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CRISPLD2,,-0.164,,0.488,,0.472,,-0.294
WFDC1,,0.062,0.115,,,,-0.346,0.528
IGSF6,-0.755,-0.883,0.967,-0.449,-0.235,,0.493,0.439
DDX28,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0
CA7,1.069,-0.051,0.611,-0.075,,-0.262,0.432,0.695
CMTM1,,-0.058,-0.009,-0.163,0.052,-0.114,-0.137,-0.054
CKLF-CMTM1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PLCG2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EMP2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHMP1A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RPS2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TBL3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RAB11FIP3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LUC7L,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PSMD7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CORO1A,0.119,-0.133,-0.122,-0.014,-0.656,,-0.608,-0.124
SULT1A2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SIAH1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PRSS27,,-1.279,-0.313,0.256,-0.095,-0.079,0.015,
NOB1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
BBS2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MT2A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HSPBP1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
COX4NB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PMFBP1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ORAI3,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
PPL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHST6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ADCY7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SEPT9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SNX12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MRPS23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
APBB2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TMEM11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TCAP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TNK1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RPA1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TSR1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RNF112,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
RCVRN,-0.231,,,0.673,-0.349,-0.429,-0.509,-0.184
USP32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ACBD4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MEOX1,,0.053,,,,0.05,,-0.238
ATP1A1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
STAT3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HAP1,,0.095,0.069,,,0.287,0.423,-0.257
RAB5C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RAB5C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MBTD1,,,,0.719,0.53,1.158,,0.493
CACNA1G,0.09,0.252,,-0.291,0.352,0.236,0.143,0.495
SPOP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HOXB2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LRRC37B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLC13A2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SDF2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CORO6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ACAP1,0.754,,,,,,,
SLC2A4,0.014,,0.884,0.921,,0.423,,0.395
LOC728392,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KIF1C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NMT1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HES7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TIMP2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P4HB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TK1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PDE6B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KRTAP3-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KRT31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OR3A3,0.449,-0.392,0.367,0.425,,0.693,0.236,
CBX1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
CEP76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOXHD1,,1.055,0.741,-0.4,,0.445,0.227,
TRAPPC8,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
AQP4,,,,,,0.177,0.384,0.598
NPC1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
ATP8B1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
RAB27B,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
SERPINB12,,-0.007,,,,-0.095,0.01,
SNRPD1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ETFB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PPP2R1A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZFP28,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZNF324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZNF586,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
ERCC1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MARK4,0.135,,0.292,0.203,0.361,0.22,0.342,0.345
ZFP112,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
CD79A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
S1PR5,0.104,0.192,,,-0.036,0.371,,
S1PR5,,,,0.105,,,,
ZNF266,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TMEM190,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
ATP5SL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C19ORF44,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
LILRA5,0.593,0.246,0.069,,0.317,-0.707,0.433,-0.409
VTI1A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FIZ1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZNF563,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
YIPF2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RGL3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KLK10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
VRK3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZNF473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NOSIP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FUT1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
FUT2,0.056,0.266,-0.195,0.472,-0.073,,0.456,
CNP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SULT2B1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TMEM160,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZNF146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NCR1,0.29,-0.184,,-0.083,-0.111,-0.717,,-0.231
TMEM86B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LGALS7B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLC7A10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CREB3L3,-0.562,0.172,,,0.418,,-0.403,
ZNF223,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AP3D1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GAMT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PUM1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TJP3,0.542,0.76,,0.553,0.167,,-0.132,0.442
PSG6,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
GRIN3B,,,0.735,0.929,0.768,-0.012,,-0.136
RAB3A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FXYD1,,,,,-0.007,,,-0.373
TSSK6,,,,,,,-0.39,-0.345
COX6B1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OR7C2,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
CYP4F12,,0.11,0.052,-0.331,-0.196,0.651,0.173,-0.401
PPAP2C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GJA4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
NDUFA7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ADAMTS10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NR2F6,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SGTA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZNF571,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
THADA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SEPT2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AGAP1,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
DARS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GALNT5,0.099,,-0.526,0.233,,1.486,-0.236,0.256
FZD5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WDR35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MARS2,1.385,,0.037,0.271,-0.777,-1.13,-1.052,-0.776
EPHA4,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0
STK16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM134A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
REG1P,0.066,,,,,,-0.6,
DDX1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
B3GALT1,0.16,0.137,,0.733,,,,
PRKD3,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
ANKLE2,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
PPP3R1,0.28,-0.2,-0.297,-0.612,-0.197,,-0.199,-0.268
MAP4K4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM136A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WDSUB1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MOGS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM176A,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0
FSHR,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
DOLK,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
RNF181,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TLR1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
XIRP2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FHL2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C2ORF29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ACTR3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SFXN5,-0.138,0.048,,-0.373,-0.092,0.066,0.068,
OSBPL6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
YPEL5,1.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0
DUSP2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
ZNF224,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
ZC3H8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KCNK12,0.102,0.107,,0.407,,0.077,0.091,-0.221
TRIM54,0.281,,,,,,,
MOB1A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RPL23AP32,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0
MREG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NPHP1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RPN2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TTI1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SRSF6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FRZB,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
KCNK15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SDC4,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
TP53RK,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
SALL4,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
PLBD2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EBF4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AVP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PRNP,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
BFSP1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NAPB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C20ORF3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SUN5,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0
SUN5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RALY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RBM39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LAMA5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TM2D2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
SLC5A3,1.201,,0.612,0.391,,0.981,1.025,0.643
DSCR6,-0.27,-0.052,-0.385,-0.032,-0.269,-0.339,,-0.37
PCP4,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
C21ORF33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PTTG1IP,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KRTAP4-1,,0.077,,,-0.515,0.025,,-0.055
GSC2,,-0.086,,,,,0.08,-0.004
ARVCF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
THAP7,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0
BMS1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GSTT2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ADORA2A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HPS4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HPS4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEK2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
STAC3,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
THOC5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PIK3IP1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SMCR7L,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PGM5,-0.84,0.289,-0.634,,0.226,,0.576,
TBC1D22A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SBF1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MOBP,,,-0.144,0.633,,,,
LRIG1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABTB1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TMEM22,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
GABRB3,,,,0.121,0.077,-0.338,0.308,
AZI2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SPICE1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RNF7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZBTB11,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
NR1I2,,,,,,,-0.295,0.307
ANKRD28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LPHN3,0.359,-0.045,-0.538,,,,,-0.978
SYN2,-0.502,-0.364,0.159,0.241,,,,1.068
TADA3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IL5RA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
GHSR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WDR82,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ITIH4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLC26A6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ILDR1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CXCR6,,0.272,,,,,,
PSMD6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HEMK1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
RBMS3,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0
ACVR2B,-0.023,-0.298,0.001,0.282,-0.199,,0.346,0.184
CCDC54,0.234,,,,,,,0.521
RAB6B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CD86,0.2,,,,,,,
NICN1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GATA2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZNF589,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0
ADAMTS7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FOXL2,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0
EIF2B5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WDR53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WDR52,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLC12A8,,0.152,0.253,1.054,-0.016,-0.162,0.524,
SH3BP2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CCNG2,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
WDR19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ARHGAP24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MGST2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CTSO,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
MSMO1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HERC5,0.807,0.325,,-0.179,0.474,0.622,0.801,0.243
ACTA1,,-0.58,-0.299,,-0.055,0.015,,
CXCL5,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0
ACSL1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CSN1S1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
METTL14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZNF185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KIT,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
NDNF,0.467,0.059,0.063,-0.223,-0.081,,-0.099,0.134
AFAP1-AS1,,0.119,0.53,0.647,,-0.064,-0.188,-0.301
